[10:36:39.398] {'base_lr': 0.001,
 'batch_size': 24,
 'cfg': 'config_2d_aut.yml',
 'consistency': 2.0,
 'consistency_rampup': 50,
 'deterministic': False,
 'exp': 'ACDC_runs/vcps_hs',
 'gpu_id': 1,
 'is_hs': True,
 'labeled_bs': 12,
 'labeled_num': 3,
 'max_iterations': 30000,
 'model1': 'unet_hsseg',
 'model2': 'unet_hsseg',
 'num_classes': 4,
 'patch_size': [256, 256],
 'poly': True,
 'res_path': './results/ACDC',
 'root_path': '/home/chenyu/SSMIS/data/ACDC',
 'save_interval_epoch': 1000000,
 'seed': 2025,
 'test_interval_ep': 2}
[10:36:39.837] Total silices is: 1312, labeled slices is: 68
[10:36:39.837] 103 iterations per epoch
[10:36:41.453] iteration:1  t-loss1/2:4.5980/4.4152, loss-lb1/2:4.5980/4.4152, loss-ulb1/2:0.0000/0.0000, weight:0.01, lr:0.0010
[12:42:35.808] iteration:29571  t-loss1/2:0.1961/0.1951, loss-lb1/2:0.0665/0.0663, loss-ulb1/2:0.0648/0.0644, weight:2.00, lr:0.0000
[12:42:36.010] iteration:29572  t-loss1/2:0.2002/0.2026, loss-lb1/2:0.0684/0.0698, loss-ulb1/2:0.0659/0.0664, weight:2.00, lr:0.0000
[12:42:36.213] iteration:29573  t-loss1/2:0.1962/0.1944, loss-lb1/2:0.0764/0.0756, loss-ulb1/2:0.0599/0.0594, weight:2.00, lr:0.0000
[12:42:36.417] iteration:29574  t-loss1/2:0.1817/0.1801, loss-lb1/2:0.0644/0.0648, loss-ulb1/2:0.0587/0.0577, weight:2.00, lr:0.0000
[12:42:36.620] iteration:29575  t-loss1/2:0.1952/0.1969, loss-lb1/2:0.0633/0.0642, loss-ulb1/2:0.0659/0.0664, weight:2.00, lr:0.0000
[12:42:36.822] iteration:29576  t-loss1/2:0.2036/0.2068, loss-lb1/2:0.0669/0.0674, loss-ulb1/2:0.0684/0.0697, weight:2.00, lr:0.0000
[12:42:37.026] iteration:29577  t-loss1/2:0.1906/0.1898, loss-lb1/2:0.0632/0.0631, loss-ulb1/2:0.0637/0.0634, weight:2.00, lr:0.0000
[12:42:37.230] iteration:29578  t-loss1/2:0.2181/0.2196, loss-lb1/2:0.0737/0.0729, loss-ulb1/2:0.0722/0.0733, weight:2.00, lr:0.0000
[12:42:37.433] iteration:29579  t-loss1/2:0.1879/0.1885, loss-lb1/2:0.0626/0.0631, loss-ulb1/2:0.0626/0.0627, weight:2.00, lr:0.0000
[12:42:37.635] iteration:29580  t-loss1/2:0.2391/0.2415, loss-lb1/2:0.0754/0.0755, loss-ulb1/2:0.0819/0.0830, weight:2.00, lr:0.0000
[12:42:37.838] iteration:29581  t-loss1/2:0.1850/0.1812, loss-lb1/2:0.0634/0.0628, loss-ulb1/2:0.0608/0.0592, weight:2.00, lr:0.0000
[12:42:38.040] iteration:29582  t-loss1/2:0.1957/0.1962, loss-lb1/2:0.0643/0.0654, loss-ulb1/2:0.0657/0.0654, weight:2.00, lr:0.0000
[12:42:38.244] iteration:29583  t-loss1/2:0.2063/0.2062, loss-lb1/2:0.0696/0.0675, loss-ulb1/2:0.0683/0.0694, weight:2.00, lr:0.0000
[12:42:38.448] iteration:29584  t-loss1/2:0.2032/0.2051, loss-lb1/2:0.0766/0.0762, loss-ulb1/2:0.0633/0.0645, weight:2.00, lr:0.0000
[12:42:38.652] iteration:29585  t-loss1/2:0.1829/0.1845, loss-lb1/2:0.0644/0.0640, loss-ulb1/2:0.0592/0.0602, weight:2.00, lr:0.0000
[12:42:38.855] iteration:29586  t-loss1/2:0.1949/0.2005, loss-lb1/2:0.0645/0.0669, loss-ulb1/2:0.0652/0.0668, weight:2.00, lr:0.0000
[12:42:39.058] iteration:29587  t-loss1/2:0.2242/0.2239, loss-lb1/2:0.0696/0.0680, loss-ulb1/2:0.0773/0.0780, weight:2.00, lr:0.0000
[12:42:39.262] iteration:29588  t-loss1/2:0.2459/0.2309, loss-lb1/2:0.0666/0.0661, loss-ulb1/2:0.0897/0.0824, weight:2.00, lr:0.0000
[12:42:39.466] iteration:29589  t-loss1/2:0.2067/0.2067, loss-lb1/2:0.0663/0.0659, loss-ulb1/2:0.0702/0.0704, weight:2.00, lr:0.0000
[12:42:39.669] iteration:29590  t-loss1/2:0.1986/0.2010, loss-lb1/2:0.0669/0.0662, loss-ulb1/2:0.0659/0.0674, weight:2.00, lr:0.0000
[12:42:39.872] iteration:29591  t-loss1/2:0.2014/0.1996, loss-lb1/2:0.0676/0.0675, loss-ulb1/2:0.0669/0.0660, weight:2.00, lr:0.0000
[12:42:40.075] iteration:29592  t-loss1/2:0.2064/0.2039, loss-lb1/2:0.0644/0.0622, loss-ulb1/2:0.0710/0.0709, weight:2.00, lr:0.0000
[12:42:40.279] iteration:29593  t-loss1/2:0.1962/0.1969, loss-lb1/2:0.0664/0.0680, loss-ulb1/2:0.0649/0.0644, weight:2.00, lr:0.0000
[12:42:40.482] iteration:29594  t-loss1/2:0.1831/0.1837, loss-lb1/2:0.0680/0.0676, loss-ulb1/2:0.0575/0.0581, weight:2.00, lr:0.0000
[12:42:40.685] iteration:29595  t-loss1/2:0.2297/0.2299, loss-lb1/2:0.0622/0.0634, loss-ulb1/2:0.0838/0.0832, weight:2.00, lr:0.0000
[12:42:40.889] iteration:29596  t-loss1/2:0.1885/0.1902, loss-lb1/2:0.0678/0.0675, loss-ulb1/2:0.0604/0.0613, weight:2.00, lr:0.0000
[12:42:41.093] iteration:29597  t-loss1/2:0.2051/0.2034, loss-lb1/2:0.0729/0.0735, loss-ulb1/2:0.0661/0.0650, weight:2.00, lr:0.0000
[12:42:41.296] iteration:29598  t-loss1/2:0.2192/0.2223, loss-lb1/2:0.0679/0.0686, loss-ulb1/2:0.0756/0.0769, weight:2.00, lr:0.0000
[12:42:41.499] iteration:29599  t-loss1/2:0.1922/0.1939, loss-lb1/2:0.0720/0.0729, loss-ulb1/2:0.0601/0.0605, weight:2.00, lr:0.0000
[12:42:41.702] iteration:29600  t-loss1/2:0.2020/0.2042, loss-lb1/2:0.0677/0.0673, loss-ulb1/2:0.0672/0.0684, weight:2.00, lr:0.0000
[12:42:41.906] iteration:29601  t-loss1/2:0.1893/0.1911, loss-lb1/2:0.0641/0.0639, loss-ulb1/2:0.0626/0.0636, weight:2.00, lr:0.0000
[12:42:42.110] iteration:29602  t-loss1/2:0.2045/0.2078, loss-lb1/2:0.0648/0.0650, loss-ulb1/2:0.0699/0.0714, weight:2.00, lr:0.0000
[12:42:42.314] iteration:29603  t-loss1/2:0.2180/0.2170, loss-lb1/2:0.0703/0.0709, loss-ulb1/2:0.0738/0.0731, weight:2.00, lr:0.0000
[12:42:42.517] iteration:29604  t-loss1/2:0.1812/0.1806, loss-lb1/2:0.0700/0.0695, loss-ulb1/2:0.0556/0.0555, weight:2.00, lr:0.0000
[12:42:42.721] iteration:29605  t-loss1/2:0.2190/0.2172, loss-lb1/2:0.0671/0.0675, loss-ulb1/2:0.0759/0.0748, weight:2.00, lr:0.0000
[12:42:42.925] iteration:29606  t-loss1/2:0.2359/0.2381, loss-lb1/2:0.0651/0.0650, loss-ulb1/2:0.0854/0.0866, weight:2.00, lr:0.0000
[12:42:43.128] iteration:29607  t-loss1/2:0.1776/0.1759, loss-lb1/2:0.0604/0.0588, loss-ulb1/2:0.0586/0.0585, weight:2.00, lr:0.0000
[12:42:43.331] iteration:29608  t-loss1/2:0.2250/0.2238, loss-lb1/2:0.0719/0.0722, loss-ulb1/2:0.0765/0.0758, weight:2.00, lr:0.0000
[12:42:43.535] iteration:29609  t-loss1/2:0.2086/0.2067, loss-lb1/2:0.0667/0.0665, loss-ulb1/2:0.0709/0.0701, weight:2.00, lr:0.0000
[12:42:43.738] iteration:29610  t-loss1/2:0.2087/0.2082, loss-lb1/2:0.0690/0.0694, loss-ulb1/2:0.0698/0.0694, weight:2.00, lr:0.0000
[12:42:43.940] iteration:29611  t-loss1/2:0.1913/0.1929, loss-lb1/2:0.0627/0.0636, loss-ulb1/2:0.0643/0.0646, weight:2.00, lr:0.0000
[12:42:44.144] iteration:29612  t-loss1/2:0.1691/0.1688, loss-lb1/2:0.0633/0.0631, loss-ulb1/2:0.0529/0.0528, weight:2.00, lr:0.0000
[12:42:44.348] iteration:29613  t-loss1/2:0.2294/0.2280, loss-lb1/2:0.0704/0.0695, loss-ulb1/2:0.0795/0.0792, weight:2.00, lr:0.0000
[12:42:44.550] iteration:29614  t-loss1/2:0.2120/0.2139, loss-lb1/2:0.0683/0.0693, loss-ulb1/2:0.0719/0.0723, weight:2.00, lr:0.0000
[12:42:44.754] iteration:29615  t-loss1/2:0.2023/0.2041, loss-lb1/2:0.0635/0.0624, loss-ulb1/2:0.0694/0.0709, weight:2.00, lr:0.0000
[12:42:44.957] iteration:29616  t-loss1/2:0.2302/0.2302, loss-lb1/2:0.0701/0.0689, loss-ulb1/2:0.0801/0.0806, weight:2.00, lr:0.0000
[12:42:45.160] iteration:29617  t-loss1/2:0.2097/0.2132, loss-lb1/2:0.0654/0.0681, loss-ulb1/2:0.0721/0.0725, weight:2.00, lr:0.0000
[12:42:45.363] iteration:29618  t-loss1/2:0.1866/0.1890, loss-lb1/2:0.0728/0.0742, loss-ulb1/2:0.0569/0.0574, weight:2.00, lr:0.0000
[12:42:45.567] iteration:29619  t-loss1/2:0.2029/0.2034, loss-lb1/2:0.0658/0.0658, loss-ulb1/2:0.0686/0.0688, weight:2.00, lr:0.0000
[12:42:45.774] iteration:29620  t-loss1/2:0.2173/0.2171, loss-lb1/2:0.0886/0.0902, loss-ulb1/2:0.0643/0.0634, weight:2.00, lr:0.0000
[12:42:46.004] iteration:29621  t-loss1/2:0.2172/0.2173, loss-lb1/2:0.0636/0.0634, loss-ulb1/2:0.0768/0.0770, weight:2.00, lr:0.0000
[12:42:46.207] iteration:29622  t-loss1/2:0.1946/0.1964, loss-lb1/2:0.0624/0.0629, loss-ulb1/2:0.0661/0.0668, weight:2.00, lr:0.0000
[12:42:46.411] iteration:29623  t-loss1/2:0.1841/0.1844, loss-lb1/2:0.0617/0.0623, loss-ulb1/2:0.0612/0.0611, weight:2.00, lr:0.0000
[12:42:46.614] iteration:29624  t-loss1/2:0.2084/0.2061, loss-lb1/2:0.0676/0.0671, loss-ulb1/2:0.0704/0.0695, weight:2.00, lr:0.0000
[12:42:46.816] iteration:29625  t-loss1/2:0.2107/0.2072, loss-lb1/2:0.0685/0.0650, loss-ulb1/2:0.0711/0.0711, weight:2.00, lr:0.0000
[12:42:47.020] iteration:29626  t-loss1/2:0.1966/0.1989, loss-lb1/2:0.0692/0.0692, loss-ulb1/2:0.0637/0.0649, weight:2.00, lr:0.0000
[12:42:47.224] iteration:29627  t-loss1/2:0.2264/0.2243, loss-lb1/2:0.0649/0.0649, loss-ulb1/2:0.0808/0.0797, weight:2.00, lr:0.0000
[12:42:47.428] iteration:29628  t-loss1/2:0.1961/0.1923, loss-lb1/2:0.0771/0.0750, loss-ulb1/2:0.0595/0.0587, weight:2.00, lr:0.0000
[12:42:47.629] iteration:29629  t-loss1/2:0.1999/0.1979, loss-lb1/2:0.0670/0.0662, loss-ulb1/2:0.0664/0.0659, weight:2.00, lr:0.0000
[12:42:47.833] iteration:29630  t-loss1/2:0.1990/0.2013, loss-lb1/2:0.0758/0.0768, loss-ulb1/2:0.0616/0.0623, weight:2.00, lr:0.0000
[12:42:48.037] iteration:29631  t-loss1/2:0.1983/0.1983, loss-lb1/2:0.0645/0.0631, loss-ulb1/2:0.0669/0.0676, weight:2.00, lr:0.0000
[12:42:48.240] iteration:29632  t-loss1/2:0.2049/0.2054, loss-lb1/2:0.0661/0.0658, loss-ulb1/2:0.0694/0.0698, weight:2.00, lr:0.0000
[12:42:48.443] iteration:29633  t-loss1/2:0.1889/0.1902, loss-lb1/2:0.0641/0.0659, loss-ulb1/2:0.0624/0.0621, weight:2.00, lr:0.0000
[12:42:48.646] iteration:29634  t-loss1/2:0.2313/0.2315, loss-lb1/2:0.0662/0.0655, loss-ulb1/2:0.0826/0.0830, weight:2.00, lr:0.0000
[12:42:48.851] iteration:29635  t-loss1/2:0.2060/0.2040, loss-lb1/2:0.0677/0.0670, loss-ulb1/2:0.0692/0.0685, weight:2.00, lr:0.0000
[12:42:49.054] iteration:29636  t-loss1/2:0.1901/0.1873, loss-lb1/2:0.0664/0.0657, loss-ulb1/2:0.0619/0.0608, weight:2.00, lr:0.0000
[12:42:49.257] iteration:29637  t-loss1/2:0.2005/0.2007, loss-lb1/2:0.0620/0.0615, loss-ulb1/2:0.0693/0.0696, weight:2.00, lr:0.0000
[12:42:49.460] iteration:29638  t-loss1/2:0.1920/0.1903, loss-lb1/2:0.0655/0.0648, loss-ulb1/2:0.0632/0.0627, weight:2.00, lr:0.0000
[12:42:49.665] iteration:29639  t-loss1/2:0.2031/0.2023, loss-lb1/2:0.0694/0.0694, loss-ulb1/2:0.0668/0.0664, weight:2.00, lr:0.0000
[12:42:49.868] iteration:29640  t-loss1/2:0.2004/0.2023, loss-lb1/2:0.0675/0.0678, loss-ulb1/2:0.0664/0.0673, weight:2.00, lr:0.0000
[12:42:50.070] iteration:29641  t-loss1/2:0.1911/0.1916, loss-lb1/2:0.0698/0.0701, loss-ulb1/2:0.0607/0.0608, weight:2.00, lr:0.0000
[12:42:50.274] iteration:29642  t-loss1/2:0.2180/0.2211, loss-lb1/2:0.0631/0.0636, loss-ulb1/2:0.0774/0.0788, weight:2.00, lr:0.0000
[12:42:50.478] iteration:29643  t-loss1/2:0.2278/0.2263, loss-lb1/2:0.0791/0.0787, loss-ulb1/2:0.0744/0.0738, weight:2.00, lr:0.0000
[12:42:50.681] iteration:29644  t-loss1/2:0.1983/0.1914, loss-lb1/2:0.0649/0.0639, loss-ulb1/2:0.0667/0.0638, weight:2.00, lr:0.0000
[12:42:50.884] iteration:29645  t-loss1/2:0.1901/0.1927, loss-lb1/2:0.0679/0.0683, loss-ulb1/2:0.0611/0.0622, weight:2.00, lr:0.0000
[12:42:51.088] iteration:29646  t-loss1/2:0.2294/0.2289, loss-lb1/2:0.0622/0.0623, loss-ulb1/2:0.0836/0.0833, weight:2.00, lr:0.0000
[12:42:51.292] iteration:29647  t-loss1/2:0.1680/0.1677, loss-lb1/2:0.0607/0.0607, loss-ulb1/2:0.0536/0.0535, weight:2.00, lr:0.0000
[12:42:51.495] iteration:29648  t-loss1/2:0.1879/0.1875, loss-lb1/2:0.0680/0.0678, loss-ulb1/2:0.0600/0.0598, weight:2.00, lr:0.0000
[12:42:51.698] iteration:29649  t-loss1/2:0.2430/0.2371, loss-lb1/2:0.0642/0.0633, loss-ulb1/2:0.0894/0.0869, weight:2.00, lr:0.0000
[12:42:51.902] iteration:29650  t-loss1/2:0.2053/0.2068, loss-lb1/2:0.0705/0.0704, loss-ulb1/2:0.0674/0.0682, weight:2.00, lr:0.0000
[12:42:52.106] iteration:29651  t-loss1/2:0.2105/0.2109, loss-lb1/2:0.0692/0.0697, loss-ulb1/2:0.0706/0.0706, weight:2.00, lr:0.0000
[12:42:52.312] iteration:29652  t-loss1/2:0.2124/0.2113, loss-lb1/2:0.0695/0.0706, loss-ulb1/2:0.0714/0.0704, weight:2.00, lr:0.0000
[12:42:52.517] iteration:29653  t-loss1/2:0.2290/0.2278, loss-lb1/2:0.0721/0.0705, loss-ulb1/2:0.0784/0.0787, weight:2.00, lr:0.0000
[12:42:52.720] iteration:29654  t-loss1/2:0.2079/0.2130, loss-lb1/2:0.0649/0.0659, loss-ulb1/2:0.0715/0.0736, weight:2.00, lr:0.0000
[12:42:52.923] iteration:29655  t-loss1/2:0.1975/0.1981, loss-lb1/2:0.0686/0.0688, loss-ulb1/2:0.0644/0.0646, weight:2.00, lr:0.0000
[12:42:53.126] iteration:29656  t-loss1/2:0.1803/0.1801, loss-lb1/2:0.0639/0.0643, loss-ulb1/2:0.0582/0.0579, weight:2.00, lr:0.0000
[12:42:53.329] iteration:29657  t-loss1/2:0.1949/0.1919, loss-lb1/2:0.0690/0.0681, loss-ulb1/2:0.0630/0.0619, weight:2.00, lr:0.0000
[12:42:53.530] iteration:29658  t-loss1/2:0.2169/0.2138, loss-lb1/2:0.0633/0.0628, loss-ulb1/2:0.0768/0.0755, weight:2.00, lr:0.0000
[12:42:53.733] iteration:29659  t-loss1/2:0.1873/0.1872, loss-lb1/2:0.0652/0.0653, loss-ulb1/2:0.0611/0.0609, weight:2.00, lr:0.0000
[12:42:53.935] iteration:29660  t-loss1/2:0.1884/0.1908, loss-lb1/2:0.0729/0.0758, loss-ulb1/2:0.0577/0.0575, weight:2.00, lr:0.0000
[12:42:54.137] iteration:29661  t-loss1/2:0.2031/0.2056, loss-lb1/2:0.0686/0.0695, loss-ulb1/2:0.0673/0.0680, weight:2.00, lr:0.0000
[12:42:54.340] iteration:29662  t-loss1/2:0.1921/0.1903, loss-lb1/2:0.0695/0.0677, loss-ulb1/2:0.0613/0.0613, weight:2.00, lr:0.0000
[12:42:54.542] iteration:29663  t-loss1/2:0.1908/0.1925, loss-lb1/2:0.0654/0.0650, loss-ulb1/2:0.0627/0.0637, weight:2.00, lr:0.0000
[12:42:54.744] iteration:29664  t-loss1/2:0.1859/0.1820, loss-lb1/2:0.0659/0.0637, loss-ulb1/2:0.0600/0.0591, weight:2.00, lr:0.0000
[12:42:55.331] iteration:29665  t-loss1/2:0.2273/0.2280, loss-lb1/2:0.0788/0.0768, loss-ulb1/2:0.0742/0.0756, weight:2.00, lr:0.0000
[12:42:55.526] iteration:29666  t-loss1/2:0.1890/0.1911, loss-lb1/2:0.0647/0.0646, loss-ulb1/2:0.0622/0.0632, weight:2.00, lr:0.0000
[12:42:55.730] iteration:29667  t-loss1/2:0.2225/0.2198, loss-lb1/2:0.0720/0.0720, loss-ulb1/2:0.0753/0.0739, weight:2.00, lr:0.0000
[12:42:55.934] iteration:29668  t-loss1/2:0.1866/0.1848, loss-lb1/2:0.0620/0.0610, loss-ulb1/2:0.0623/0.0619, weight:2.00, lr:0.0000
[12:42:56.137] iteration:29669  t-loss1/2:0.1779/0.1792, loss-lb1/2:0.0719/0.0725, loss-ulb1/2:0.0530/0.0534, weight:2.00, lr:0.0000
[12:42:56.340] iteration:29670  t-loss1/2:0.1851/0.1888, loss-lb1/2:0.0629/0.0652, loss-ulb1/2:0.0611/0.0618, weight:2.00, lr:0.0000
[12:42:56.544] iteration:29671  t-loss1/2:0.2044/0.2044, loss-lb1/2:0.0682/0.0680, loss-ulb1/2:0.0681/0.0682, weight:2.00, lr:0.0000
[12:42:56.748] iteration:29672  t-loss1/2:0.1818/0.1802, loss-lb1/2:0.0644/0.0638, loss-ulb1/2:0.0587/0.0582, weight:2.00, lr:0.0000
[12:42:56.951] iteration:29673  t-loss1/2:0.1921/0.1910, loss-lb1/2:0.0619/0.0598, loss-ulb1/2:0.0651/0.0656, weight:2.00, lr:0.0000
[12:42:57.153] iteration:29674  t-loss1/2:0.1774/0.1747, loss-lb1/2:0.0667/0.0658, loss-ulb1/2:0.0554/0.0545, weight:2.00, lr:0.0000
[12:42:57.357] iteration:29675  t-loss1/2:0.4357/0.4685, loss-lb1/2:0.0672/0.0675, loss-ulb1/2:0.1842/0.2005, weight:2.00, lr:0.0000
[12:42:57.561] iteration:29676  t-loss1/2:0.1896/0.1902, loss-lb1/2:0.0748/0.0749, loss-ulb1/2:0.0574/0.0576, weight:2.00, lr:0.0000
[12:42:57.763] iteration:29677  t-loss1/2:0.2060/0.2075, loss-lb1/2:0.0671/0.0671, loss-ulb1/2:0.0694/0.0702, weight:2.00, lr:0.0000
[12:42:57.966] iteration:29678  t-loss1/2:0.1990/0.2020, loss-lb1/2:0.0651/0.0684, loss-ulb1/2:0.0670/0.0668, weight:2.00, lr:0.0000
[12:42:58.170] iteration:29679  t-loss1/2:0.1961/0.1969, loss-lb1/2:0.0647/0.0652, loss-ulb1/2:0.0657/0.0658, weight:2.00, lr:0.0000
[12:42:58.374] iteration:29680  t-loss1/2:0.1952/0.1925, loss-lb1/2:0.0642/0.0627, loss-ulb1/2:0.0655/0.0649, weight:2.00, lr:0.0000
[12:42:58.577] iteration:29681  t-loss1/2:0.2199/0.2194, loss-lb1/2:0.0722/0.0713, loss-ulb1/2:0.0738/0.0741, weight:2.00, lr:0.0000
[12:42:58.781] iteration:29682  t-loss1/2:0.2064/0.2048, loss-lb1/2:0.0625/0.0622, loss-ulb1/2:0.0719/0.0713, weight:2.00, lr:0.0000
[12:42:58.984] iteration:29683  t-loss1/2:0.2004/0.2014, loss-lb1/2:0.0763/0.0762, loss-ulb1/2:0.0620/0.0626, weight:2.00, lr:0.0000
[12:42:59.188] iteration:29684  t-loss1/2:0.1853/0.1855, loss-lb1/2:0.0665/0.0662, loss-ulb1/2:0.0594/0.0597, weight:2.00, lr:0.0000
[12:42:59.392] iteration:29685  t-loss1/2:0.1901/0.1872, loss-lb1/2:0.0679/0.0680, loss-ulb1/2:0.0611/0.0596, weight:2.00, lr:0.0000
[12:42:59.595] iteration:29686  t-loss1/2:0.2141/0.2132, loss-lb1/2:0.0739/0.0747, loss-ulb1/2:0.0701/0.0693, weight:2.00, lr:0.0000
[12:42:59.798] iteration:29687  t-loss1/2:0.1939/0.1952, loss-lb1/2:0.0700/0.0706, loss-ulb1/2:0.0620/0.0623, weight:2.00, lr:0.0000
[12:43:00.002] iteration:29688  t-loss1/2:0.2087/0.2085, loss-lb1/2:0.0628/0.0633, loss-ulb1/2:0.0729/0.0726, weight:2.00, lr:0.0000
[12:43:00.204] iteration:29689  t-loss1/2:0.2096/0.2077, loss-lb1/2:0.0655/0.0657, loss-ulb1/2:0.0720/0.0710, weight:2.00, lr:0.0000
[12:43:00.407] iteration:29690  t-loss1/2:0.2036/0.2042, loss-lb1/2:0.0746/0.0742, loss-ulb1/2:0.0645/0.0650, weight:2.00, lr:0.0000
[12:43:00.610] iteration:29691  t-loss1/2:0.1804/0.1832, loss-lb1/2:0.0666/0.0678, loss-ulb1/2:0.0569/0.0577, weight:2.00, lr:0.0000
[12:43:00.814] iteration:29692  t-loss1/2:0.1834/0.1819, loss-lb1/2:0.0656/0.0639, loss-ulb1/2:0.0589/0.0590, weight:2.00, lr:0.0000
[12:43:01.020] iteration:29693  t-loss1/2:0.2539/0.2477, loss-lb1/2:0.0678/0.0676, loss-ulb1/2:0.0931/0.0901, weight:2.00, lr:0.0000
[12:43:01.224] iteration:29694  t-loss1/2:0.1974/0.1980, loss-lb1/2:0.0743/0.0755, loss-ulb1/2:0.0615/0.0613, weight:2.00, lr:0.0000
[12:43:01.427] iteration:29695  t-loss1/2:0.2177/0.2116, loss-lb1/2:0.0656/0.0641, loss-ulb1/2:0.0761/0.0738, weight:2.00, lr:0.0000
[12:43:01.630] iteration:29696  t-loss1/2:0.2085/0.2056, loss-lb1/2:0.0671/0.0664, loss-ulb1/2:0.0707/0.0696, weight:2.00, lr:0.0000
[12:43:01.835] iteration:29697  t-loss1/2:0.1909/0.1914, loss-lb1/2:0.0603/0.0600, loss-ulb1/2:0.0653/0.0657, weight:2.00, lr:0.0000
[12:43:02.038] iteration:29698  t-loss1/2:0.1917/0.1943, loss-lb1/2:0.0636/0.0634, loss-ulb1/2:0.0640/0.0655, weight:2.00, lr:0.0000
[12:43:02.242] iteration:29699  t-loss1/2:0.1911/0.1917, loss-lb1/2:0.0613/0.0601, loss-ulb1/2:0.0649/0.0658, weight:2.00, lr:0.0000
[12:43:02.446] iteration:29700  t-loss1/2:0.2057/0.2034, loss-lb1/2:0.0759/0.0760, loss-ulb1/2:0.0649/0.0637, weight:2.00, lr:0.0000
[12:43:02.650] iteration:29701  t-loss1/2:0.1801/0.1775, loss-lb1/2:0.0661/0.0641, loss-ulb1/2:0.0570/0.0567, weight:2.00, lr:0.0000
[12:43:02.852] iteration:29702  t-loss1/2:0.1866/0.1849, loss-lb1/2:0.0696/0.0679, loss-ulb1/2:0.0585/0.0585, weight:2.00, lr:0.0000
[12:43:03.056] iteration:29703  t-loss1/2:0.2040/0.2029, loss-lb1/2:0.0684/0.0685, loss-ulb1/2:0.0678/0.0672, weight:2.00, lr:0.0000
[12:43:03.261] iteration:29704  t-loss1/2:0.1775/0.1770, loss-lb1/2:0.0662/0.0656, loss-ulb1/2:0.0556/0.0557, weight:2.00, lr:0.0000
[12:43:03.464] iteration:29705  t-loss1/2:0.2139/0.2151, loss-lb1/2:0.0661/0.0661, loss-ulb1/2:0.0739/0.0745, weight:2.00, lr:0.0000
[12:43:03.669] iteration:29706  t-loss1/2:0.1887/0.1881, loss-lb1/2:0.0715/0.0716, loss-ulb1/2:0.0586/0.0583, weight:2.00, lr:0.0000
[12:43:03.872] iteration:29707  t-loss1/2:0.2001/0.2019, loss-lb1/2:0.0708/0.0723, loss-ulb1/2:0.0647/0.0648, weight:2.00, lr:0.0000
[12:43:04.075] iteration:29708  t-loss1/2:0.2120/0.2117, loss-lb1/2:0.0694/0.0686, loss-ulb1/2:0.0713/0.0716, weight:2.00, lr:0.0000
[12:43:04.279] iteration:29709  t-loss1/2:0.1952/0.1952, loss-lb1/2:0.0633/0.0635, loss-ulb1/2:0.0660/0.0659, weight:2.00, lr:0.0000
[12:43:04.483] iteration:29710  t-loss1/2:0.2256/0.2253, loss-lb1/2:0.0723/0.0717, loss-ulb1/2:0.0767/0.0768, weight:2.00, lr:0.0000
[12:43:04.686] iteration:29711  t-loss1/2:0.1959/0.1954, loss-lb1/2:0.0654/0.0671, loss-ulb1/2:0.0652/0.0642, weight:2.00, lr:0.0000
[12:43:04.891] iteration:29712  t-loss1/2:0.1813/0.1834, loss-lb1/2:0.0576/0.0577, loss-ulb1/2:0.0618/0.0629, weight:2.00, lr:0.0000
[12:43:05.094] iteration:29713  t-loss1/2:0.2338/0.2351, loss-lb1/2:0.0739/0.0755, loss-ulb1/2:0.0799/0.0798, weight:2.00, lr:0.0000
[12:43:05.298] iteration:29714  t-loss1/2:0.1985/0.1957, loss-lb1/2:0.0658/0.0651, loss-ulb1/2:0.0664/0.0653, weight:2.00, lr:0.0000
[12:43:05.502] iteration:29715  t-loss1/2:0.1888/0.1882, loss-lb1/2:0.0695/0.0687, loss-ulb1/2:0.0596/0.0598, weight:2.00, lr:0.0000
[12:43:05.705] iteration:29716  t-loss1/2:0.2105/0.2080, loss-lb1/2:0.0761/0.0776, loss-ulb1/2:0.0672/0.0652, weight:2.00, lr:0.0000
[12:43:05.907] iteration:29717  t-loss1/2:0.2046/0.2047, loss-lb1/2:0.0689/0.0686, loss-ulb1/2:0.0678/0.0680, weight:2.00, lr:0.0000
[12:43:06.110] iteration:29718  t-loss1/2:0.2307/0.2326, loss-lb1/2:0.0637/0.0620, loss-ulb1/2:0.0835/0.0853, weight:2.00, lr:0.0000
[12:43:06.314] iteration:29719  t-loss1/2:0.2187/0.2161, loss-lb1/2:0.0624/0.0614, loss-ulb1/2:0.0782/0.0773, weight:2.00, lr:0.0000
[12:43:06.517] iteration:29720  t-loss1/2:0.2001/0.1989, loss-lb1/2:0.0692/0.0683, loss-ulb1/2:0.0654/0.0653, weight:2.00, lr:0.0000
[12:43:06.720] iteration:29721  t-loss1/2:0.2258/0.2277, loss-lb1/2:0.0742/0.0735, loss-ulb1/2:0.0758/0.0771, weight:2.00, lr:0.0000
[12:43:06.924] iteration:29722  t-loss1/2:0.2088/0.2065, loss-lb1/2:0.0633/0.0640, loss-ulb1/2:0.0727/0.0712, weight:2.00, lr:0.0000
[12:43:07.128] iteration:29723  t-loss1/2:0.2166/0.2114, loss-lb1/2:0.0678/0.0677, loss-ulb1/2:0.0744/0.0719, weight:2.00, lr:0.0000
